date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:08:00	86960/86960	---MC-	200	added ('OK')	text/html	date:Thu,%2015%20Jun%202023%2018:07:59%20GMT	https://ferret.pmel.noaa.gov/Ferret/documentation/users-guide/variables-xpressions/DEFINING-NEW-VARIABLES	/Users/osborne/Projects/pyferret/ferretdocs/documentation/ferret.pmel.noaa.gov/Ferret/documentation/users-guide/variables-xpressions/DEFINING-NEW-VARIABLES.html	(from https://ferret.pmel.noaa.gov/Ferret/documentation/ferret-documentation)
11:08:01	83367/83367	---MC-	200	added ('OK')	text/html	date:Thu,%2015%20Jun%202023%2018:08:00%20GMT	https://ferret.pmel.noaa.gov/Ferret/documentation/users-guide/variables-xpressions/DEBUGGING-COMPLEX-HIERARCHIES-OF-XPRESSIONS	/Users/osborne/Projects/pyferret/ferretdocs/documentation/ferret.pmel.noaa.gov/Ferret/documentation/users-guide/variables-xpressions/DEBUGGING-COMPLEX-HIERARCHIES-OF-XPRESSIONS.html	(from https://ferret.pmel.noaa.gov/Ferret/documentation/ferret-documentation)
11:08:02	85037/85037	---MC-	200	added ('OK')	text/html	date:Thu,%2015%20Jun%202023%2018:08:01%20GMT	https://ferret.pmel.noaa.gov/Ferret/documentation/users-guide/Grids-Regions	/Users/osborne/Projects/pyferret/ferretdocs/documentation/ferret.pmel.noaa.gov/Ferret/documentation/users-guide/Grids-Regions.html	(from https://ferret.pmel.noaa.gov/Ferret/documentation/ferret-documentation)
11:08:03	82824/82824	---MC-	200	added ('OK')	text/html	date:Thu,%2015%20Jun%202023%2018:08:02%20GMT	https://ferret.pmel.noaa.gov/Ferret/documentation/users-guide/Grids-Regions/OVERVIEW	/Users/osborne/Projects/pyferret/ferretdocs/documentation/ferret.pmel.noaa.gov/Ferret/documentation/users-guide/Grids-Regions/OVERVIEW.html	(from https://ferret.pmel.noaa.gov/Ferret/documentation/ferret-documentation)
11:08:04	152177/152177	---MC-	200	added ('OK')	text/html	date:Thu,%2015%20Jun%202023%2018:08:03%20GMT	https://ferret.pmel.noaa.gov/Ferret/documentation/users-guide/Grids-Regions/GRIDS	/Users/osborne/Projects/pyferret/ferretdocs/documentation/ferret.pmel.noaa.gov/Ferret/documentation/users-guide/Grids-Regions/GRIDS.html	(from https://ferret.pmel.noaa.gov/Ferret/documentation/ferret-documentation)
11:08:05	102667/102667	---MC-	200	added ('OK')	text/html	date:Thu,%2015%20Jun%202023%2018:08:04%20GMT	https://ferret.pmel.noaa.gov/Ferret/documentation/users-guide/Grids-Regions/REGIONS	/Users/osborne/Projects/pyferret/ferretdocs/documentation/ferret.pmel.noaa.gov/Ferret/documentation/users-guide/Grids-Regions/REGIONS.html	(from https://ferret.pmel.noaa.gov/Ferret/documentation/ferret-documentation)
11:08:06	90760/90760	---MC-	200	added ('OK')	text/html	date:Thu,%2015%20Jun%202023%2018:08:05%20GMT	https://ferret.pmel.noaa.gov/Ferret/documentation/users-guide/Grids-Regions/FERRET-PROGRAM-LIMITS	/Users/osborne/Projects/pyferret/ferretdocs/documentation/ferret.pmel.noaa.gov/Ferret/documentation/users-guide/Grids-Regions/FERRET-PROGRAM-LIMITS.html	(from https://ferret.pmel.noaa.gov/Ferret/documentation/ferret-documentation)
11:08:07	82984/82984	---MC-	200	added ('OK')	text/html	date:Thu,%2015%20Jun%202023%2018:08:06%20GMT	https://ferret.pmel.noaa.gov/Ferret/documentation/users-guide/animations-gif-images	/Users/osborne/Projects/pyferret/ferretdocs/documentation/ferret.pmel.noaa.gov/Ferret/documentation/users-guide/animations-gif-images.html	(from https://ferret.pmel.noaa.gov/Ferret/documentation/ferret-documentation)
11:08:08	85717/85717	---MC-	200	added ('OK')	text/html	date:Thu,%2015%20Jun%202023%2018:08:07%20GMT	https://ferret.pmel.noaa.gov/Ferret/documentation/users-guide/animations-gif-images/OVERVIEW	/Users/osborne/Projects/pyferret/ferretdocs/documentation/ferret.pmel.noaa.gov/Ferret/documentation/users-guide/animations-gif-images/OVERVIEW.html	(from https://ferret.pmel.noaa.gov/Ferret/documentation/ferret-documentation)
11:08:09	82643/82643	---MC-	200	added ('OK')	text/html	date:Thu,%2015%20Jun%202023%2018:08:08%20GMT	https://ferret.pmel.noaa.gov/Ferret/documentation/users-guide/animations-gif-images/CREATING-AN-HDF-MOVIE	/Users/osborne/Projects/pyferret/ferretdocs/documentation/ferret.pmel.noaa.gov/Ferret/documentation/users-guide/animations-gif-images/CREATING-AN-HDF-MOVIE.html	(from https://ferret.pmel.noaa.gov/Ferret/documentation/ferret-documentation)
11:08:10	82485/82485	---MC-	200	added ('OK')	text/html	date:Thu,%2015%20Jun%202023%2018:08:09%20GMT	https://ferret.pmel.noaa.gov/Ferret/documentation/users-guide/animations-gif-images/DISPLAYING-AN-HDF-MOVIE	/Users/osborne/Projects/pyferret/ferretdocs/documentation/ferret.pmel.noaa.gov/Ferret/documentation/users-guide/animations-gif-images/DISPLAYING-AN-HDF-MOVIE.html	(from https://ferret.pmel.noaa.gov/Ferret/documentation/ferret-documentation)
11:08:11	85975/85975	---MC-	200	added ('OK')	text/html	date:Thu,%2015%20Jun%202023%2018:08:10%20GMT	https://ferret.pmel.noaa.gov/Ferret/documentation/users-guide/animations-gif-images/ADVANCED-MOVIE-MAKING	/Users/osborne/Projects/pyferret/ferretdocs/documentation/ferret.pmel.noaa.gov/Ferret/documentation/users-guide/animations-gif-images/ADVANCED-MOVIE-MAKING.html	(from https://ferret.pmel.noaa.gov/Ferret/documentation/ferret-documentation)
11:08:12	84426/84426	---MC-	200	added ('OK')	text/html	date:Thu,%2015%20Jun%202023%2018:08:11%20GMT	https://ferret.pmel.noaa.gov/Ferret/documentation/users-guide/animations-gif-images/CREATING-GIF-IMAGES	/Users/osborne/Projects/pyferret/ferretdocs/documentation/ferret.pmel.noaa.gov/Ferret/documentation/users-guide/animations-gif-images/CREATING-GIF-IMAGES.html	(from https://ferret.pmel.noaa.gov/Ferret/documentation/ferret-documentation)
11:08:13	88272/88272	---MC-	200	added ('OK')	text/html	date:Thu,%2015%20Jun%202023%2018:08:12%20GMT	https://ferret.pmel.noaa.gov/Ferret/documentation/users-guide/customizing-plots	/Users/osborne/Projects/pyferret/ferretdocs/documentation/ferret.pmel.noaa.gov/Ferret/documentation/users-guide/customizing-plots.html	(from https://ferret.pmel.noaa.gov/Ferret/documentation/ferret-documentation)
11:08:14	87312/87312	---MC-	200	added ('OK')	text/html	date:Thu,%2015%20Jun%202023%2018:08:13%20GMT	https://ferret.pmel.noaa.gov/Ferret/documentation/users-guide/customizing-plots/OVERVIEW	/Users/osborne/Projects/pyferret/ferretdocs/documentation/ferret.pmel.noaa.gov/Ferret/documentation/users-guide/customizing-plots/OVERVIEW.html	(from https://ferret.pmel.noaa.gov/Ferret/documentation/ferret-documentation)
11:08:15	85939/85939	---MC-	200	added ('OK')	text/html	date:Thu,%2015%20Jun%202023%2018:08:14%20GMT	https://ferret.pmel.noaa.gov/Ferret/documentation/users-guide/customizing-plots/GRAPHICAL-OUTPUT	/Users/osborne/Projects/pyferret/ferretdocs/documentation/ferret.pmel.noaa.gov/Ferret/documentation/users-guide/customizing-plots/GRAPHICAL-OUTPUT.html	(from https://ferret.pmel.noaa.gov/Ferret/documentation/ferret-documentation)
